observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
138013,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179232,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138013,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179233,143,Water depth,9,m,,,2,median,1,range,3,,
138013,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179234,151,Season,10,cat,,,Nov,raw_value,,,,,
138013,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179235,155,Colony area,57,cm^2,,,410.865807,raw_value,,,,,data from Figure 5a
138013,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179236,216,Colony fecundity,77,mm^3,,,24921.98178,raw_value,,,,,data from Figure 5a
138017,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179252,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138017,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179253,143,Water depth,9,m,,,2,median,1,range,3,,
138017,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179254,151,Season,10,cat,,,Nov,raw_value,,,,,
138017,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179255,155,Colony area,57,cm^2,,,786.8645866,raw_value,,,,,data from Figure 5a
138017,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179256,216,Colony fecundity,77,mm^3,,,29416.1097,raw_value,,,,,data from Figure 5a
138018,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179257,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138018,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179258,143,Water depth,9,m,,,2,median,1,range,3,,
138018,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179259,151,Season,10,cat,,,Nov,raw_value,,,,,
138018,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179260,155,Colony area,57,cm^2,,,803.8962449,raw_value,,,,,data from Figure 5a
138018,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179261,216,Colony fecundity,77,mm^3,,,38088.03765,raw_value,,,,,data from Figure 5a
138020,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179267,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138020,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179268,143,Water depth,9,m,,,2,median,1,range,3,,
138020,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179269,151,Season,10,cat,,,Nov,raw_value,,,,,
138020,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179270,155,Colony area,57,cm^2,,,885.5233145,raw_value,,,,,data from Figure 5a
138020,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179271,216,Colony fecundity,77,mm^3,,,72659.77069,raw_value,,,,,data from Figure 5a
138021,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179272,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138021,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179273,143,Water depth,9,m,,,2,median,1,range,3,,
138021,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179274,151,Season,10,cat,,,Nov,raw_value,,,,,
138021,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179275,155,Colony area,57,cm^2,,,945.5837496,raw_value,,,,,data from Figure 5a
138021,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179276,216,Colony fecundity,77,mm^3,,,42003.90434,raw_value,,,,,data from Figure 5a
138023,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179282,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138023,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179283,143,Water depth,9,m,,,2,median,1,range,3,,
138023,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179284,151,Season,10,cat,,,Nov,raw_value,,,,,
138023,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179285,155,Colony area,57,cm^2,,,1199.499303,raw_value,,,,,data from Figure 5a
138023,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179286,216,Colony fecundity,77,mm^3,,,68264.29951,raw_value,,,,,data from Figure 5a
138030,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179317,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138030,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179318,143,Water depth,9,m,,,2,median,1,range,3,,
138030,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179319,151,Season,10,cat,,,Nov,raw_value,,,,,
138030,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179320,155,Colony area,57,cm^2,,,3426.099725,raw_value,,,,,data from Figure 5a
138030,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179321,216,Colony fecundity,77,mm^3,,,241990.4378,raw_value,,,,,data from Figure 5a
138031,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179322,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138031,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179323,143,Water depth,9,m,,,2,median,1,range,3,,
138031,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179324,151,Season,10,cat,,,Nov,raw_value,,,,,
138031,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179325,155,Colony area,57,cm^2,,,5002.648624,raw_value,,,,,data from Figure 5a
138031,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179326,216,Colony fecundity,77,mm^3,,,462486.5008,raw_value,,,,,data from Figure 5a
138002,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179177,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138002,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179178,143,Water depth,9,m,,,2,median,1,range,3,,
138002,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179179,151,Season,10,cat,,,Nov,raw_value,,,,,
138002,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179180,155,Colony area,57,cm^2,,,100.6931669,raw_value,,,,,data from Figure 5a
138002,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179181,216,Colony fecundity,77,mm^3,,,2933.945222,raw_value,,,,,data from Figure 5a
138003,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179182,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138003,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179183,143,Water depth,9,m,,,2,median,1,range,3,,
138003,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179184,151,Season,10,cat,,,Nov,raw_value,,,,,
138003,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179185,155,Colony area,57,cm^2,,,103.8723602,raw_value,,,,,data from Figure 5a
138003,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179186,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure 5a
138004,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179188,143,Water depth,9,m,,,2,median,1,range,3,,
138004,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179187,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138004,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179189,151,Season,10,cat,,,Nov,raw_value,,,,,
138004,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179190,155,Colony area,57,cm^2,,,123.537839,raw_value,,,,,data from Figure 5a
138004,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179191,216,Colony fecundity,77,mm^3,,,0,raw_value,,,,,data from Figure 5a
138006,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179197,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138006,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179198,143,Water depth,9,m,,,2,median,1,range,3,,
138006,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179199,151,Season,10,cat,,,Nov,raw_value,,,,,
138006,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179200,155,Colony area,57,cm^2,,,178.6487575,raw_value,,,,,data from Figure 5a
138006,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179201,216,Colony fecundity,77,mm^3,,,6390.458892,raw_value,,,,,data from Figure 5a
138007,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179202,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138007,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179203,143,Water depth,9,m,,,2,median,1,range,3,,
138007,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179204,151,Season,10,cat,,,Nov,raw_value,,,,,
138007,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179205,155,Colony area,57,cm^2,,,199.1131761,raw_value,,,,,data from Figure 5a
138007,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179206,216,Colony fecundity,77,mm^3,,,6393.402945,raw_value,,,,,data from Figure 5a
138008,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179207,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138008,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179208,143,Water depth,9,m,,,2,median,1,range,3,,
138008,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179209,151,Season,10,cat,,,Nov,raw_value,,,,,
138008,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179210,155,Colony area,57,cm^2,,,266.8087081,raw_value,,,,,data from Figure 5a
138008,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179211,216,Colony fecundity,77,mm^3,,,5632.781509,raw_value,,,,,data from Figure 5a
138011,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179222,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138011,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179223,143,Water depth,9,m,,,2,median,1,range,3,,
138011,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179224,151,Season,10,cat,,,Nov,raw_value,,,,,
138011,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179225,155,Colony area,57,cm^2,,,345.7004939,raw_value,,,,,data from Figure 5a
138011,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179226,216,Colony fecundity,77,mm^3,,,13057.70166,raw_value,,,,,data from Figure 5a
138014,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179237,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138014,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179238,143,Water depth,9,m,,,2,median,1,range,3,,
138014,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179239,151,Season,10,cat,,,Nov,raw_value,,,,,
138014,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179240,155,Colony area,57,cm^2,,,606.7363296,raw_value,,,,,data from Figure 5a
138014,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179241,216,Colony fecundity,77,mm^3,,,27528.60626,raw_value,,,,,data from Figure 5a
138029,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179312,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138029,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179313,143,Water depth,9,m,,,2,median,1,range,3,,
138029,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179314,151,Season,10,cat,,,Nov,raw_value,,,,,
138029,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179315,155,Colony area,57,cm^2,,,3212.180934,raw_value,,,,,data from Figure 5a
138029,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179316,216,Colony fecundity,77,mm^3,,,169627.9602,raw_value,,,,,data from Figure 5a
138032,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179327,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138032,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179328,143,Water depth,9,m,,,2,median,1,range,3,,
138032,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179329,151,Season,10,cat,,,Nov,raw_value,,,,,
138032,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179330,155,Colony area,57,cm^2,,,5226.368167,raw_value,,,,,data from Figure 5a
138032,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179331,216,Colony fecundity,77,mm^3,,,346097.7255,raw_value,,,,,data from Figure 5a
138033,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179332,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138033,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179333,143,Water depth,9,m,,,2,median,1,range,3,,
138033,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179334,151,Season,10,cat,,,Nov,raw_value,,,,,
138033,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179335,155,Colony area,57,cm^2,,,7082.718805,raw_value,,,,,data from Figure 5a
138033,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179336,216,Colony fecundity,77,mm^3,,,200400.0534,raw_value,,,,,data from Figure 5a
138034,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179337,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138034,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179338,143,Water depth,9,m,,,2,median,1,range,3,,
138034,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179339,151,Season,10,cat,,,Nov,raw_value,,,,,
138034,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179340,155,Colony area,57,cm^2,,,9074.025596,raw_value,,,,,data from Figure 5a
138034,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179341,216,Colony fecundity,77,mm^3,,,753528.0502,raw_value,,,,,data from Figure 5a
138268,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,180509,12,Polyp fecundity,6,units,,,5.576,raw_value,0.217,standard_error,,,
138268,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,180510,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138268,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,180511,143,Water depth,9,m,,,2,median,1,range,3,,
138268,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,180512,148,Polyps per area,47,units cm^-2,,,112,mean,3.2,standard_error,,,Counts
138268,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,180513,151,Season,10,cat,,,Nov,raw_value,,,,,
138268,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,180514,212,Ratio of female to male gonads,66,x:y,,,1.47,mean,0.11,standard_error,,,
138015,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179242,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138015,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179243,143,Water depth,9,m,,,2,median,1,range,3,,
138015,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179244,151,Season,10,cat,,,Nov,raw_value,,,,,
138015,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179245,155,Colony area,57,cm^2,,,640.3243245,raw_value,,,,,data from Figure 5a
138015,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179246,216,Colony fecundity,77,mm^3,,,33418.504,raw_value,,,,,data from Figure 5a
138016,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179247,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138016,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179248,143,Water depth,9,m,,,2,median,1,range,3,,
138016,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179249,151,Season,10,cat,,,Nov,raw_value,,,,,
138016,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179250,155,Colony area,57,cm^2,,,698.0716486,raw_value,,,,,data from Figure 5a
138016,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179251,216,Colony fecundity,77,mm^3,,,36837.3356,raw_value,,,,,data from Figure 5a
138001,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179172,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138001,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179173,143,Water depth,9,m,,,2,median,1,range,3,,
138001,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179174,151,Season,10,cat,,,Nov,raw_value,,,,,
138001,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179175,155,Colony area,57,cm^2,,,73.65462115,raw_value,,,,,data from Figure 5a
138001,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179176,216,Colony fecundity,77,mm^3,,,831.3385317,raw_value,,,,,data from Figure 5a
138019,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179262,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138019,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179263,143,Water depth,9,m,,,2,median,1,range,3,,
138019,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179264,151,Season,10,cat,,,Nov,raw_value,,,,,
138019,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179265,155,Colony area,57,cm^2,,,820.9184189,raw_value,,,,,data from Figure 5a
138019,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179266,216,Colony fecundity,77,mm^3,,,63825.34862,raw_value,,,,,data from Figure 5a
138022,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179277,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138022,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179278,143,Water depth,9,m,,,2,median,1,range,3,,
138022,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179279,151,Season,10,cat,,,Nov,raw_value,,,,,
138022,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179280,155,Colony area,57,cm^2,,,997.4703613,raw_value,,,,,data from Figure 5a
138022,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179281,216,Colony fecundity,77,mm^3,,,91137.10621,raw_value,,,,,data from Figure 5a
138024,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179287,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138024,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179288,143,Water depth,9,m,,,2,median,1,range,3,,
138024,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179289,151,Season,10,cat,,,Nov,raw_value,,,,,
138024,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179290,155,Colony area,57,cm^2,,,1225.462426,raw_value,,,,,data from Figure 5a
138024,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179291,216,Colony fecundity,77,mm^3,,,85564.75761,raw_value,,,,,data from Figure 5a
138025,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179292,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138025,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179293,143,Water depth,9,m,,,2,median,1,range,3,,
138025,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179294,151,Season,10,cat,,,Nov,raw_value,,,,,
138025,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179295,155,Colony area,57,cm^2,,,1279.08675,raw_value,,,,,data from Figure 5a
138025,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179296,216,Colony fecundity,77,mm^3,,,126065.5884,raw_value,,,,,data from Figure 5a
138026,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179297,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138026,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179298,143,Water depth,9,m,,,2,median,1,range,3,,
138026,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179299,151,Season,10,cat,,,Nov,raw_value,,,,,
138026,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179300,155,Colony area,57,cm^2,,,1951.6413,raw_value,,,,,data from Figure 5a
138026,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179301,216,Colony fecundity,77,mm^3,,,158451.8299,raw_value,,,,,data from Figure 5a
138027,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179302,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138027,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179303,143,Water depth,9,m,,,2,median,1,range,3,,
138027,1,9,80,Acropora hyacinthus,178,Lizard Island,-14.6689,145.4594,192,,179304,151,Season,10,cat,,,Nov,raw_value,,,,,
